1	235	10	78	10	6	235	21	235	24.8	47	550	1.8K	20.7	47	0.39	1.9K	551.6	47	20	3.65	86	1.7K	4.5K	47	20	3.65	2100	1.6K	461.4	47	20	3.50	2.75	2.2K	1.1K	47	20	3.50	2.75	2.3K	17.7K	47	20	0.86	1015	2.4K	29.4K	47	20	3.50	2.75	2.5K
472.3P	22.6M	-	-	-	4494	22.6M	15729	22.6M	50.8E	4.5M	-	-	4.4E	4.5M	-	-	70.1E	4.5M	-	-	-	-	210.3E	4.5M	-	-	-	-	8.2E	4.5M	-	-	-	-	7.1E	4.5M	-	-	-	-	56.4E	4.5M	-	-	-	-	15E	4.5M	-	-	-	-
497.1P	22.7M	-	-	-	4500	22.7M	15750	22.7M	53.4E	4.5M	-	-	4.7E	4.5M	-	-	73.8E	4.5M	-	-	-	-	221.3E	4.5M	-	-	-	-	8.7E	4.5M	-	-	-	-	7.4E	4.5M	-	-	-	-	59.4E	4.5M	-	-	-	-	15.8E	4.5M	-	-	-	-
523.3P	22.7M	-	-	-	4506	22.7M	15771	22.7M	56.2E	4.5M	-	-	4.9E	4.5M	-	-	77.6E	4.5M	-	-	-	-	232.8E	4.5M	-	-	-	-	9.1E	4.5M	-	-	-	-	7.8E	4.5M	-	-	-	-	62.5E	4.5M	-	-	-	-	16.6E	4.5M	-	-	-	-
550.8P	22.7M	-	-	-	4512	22.7M	15792	22.7M	59.2E	4.5M	-	-	5.1E	4.5M	-	-	81.6E	4.5M	-	-	-	-	244.9E	4.5M	-	-	-	-	9.6E	4.5M	-	-	-	-	8.2E	4.5M	-	-	-	-	65.8E	4.5M	-	-	-	-	17.5E	4.5M	-	-	-	-
579.8P	22.8M	-	-	-	4518	22.8M	15813	22.8M	62.3E	4.6M	-	-	5.4E	4.6M	-	-	85.9E	4.6M	-	-	-	-	257.6E	4.6M	-	-	-	-	10.1E	4.6M	-	-	-	-	8.7E	4.6M	-	-	-	-	69.2E	4.6M	-	-	-	-	18.4E	4.6M	-	-	-	-
610.3P	22.8M	-	-	-	4524	22.8M	15834	22.8M	65.6E	4.6M	-	-	5.7E	4.6M	-	-	90.3E	4.6M	-	-	-	-	271E	4.6M	-	-	-	-	10.6E	4.6M	-	-	-	-	9.1E	4.6M	-	-	-	-	72.9E	4.6M	-	-	-	-	19.4E	4.6M	-	-	-	-
642.4P	22.8M	-	-	-	4530	22.8M	15855	22.8M	69E	4.6M	-	-	6E	4.6M	-	-	95E	4.6M	-	-	-	-	285.1E	4.6M	-	-	-	-	11.2E	4.6M	-	-	-	-	9.6E	4.6M	-	-	-	-	76.7E	4.6M	-	-	-	-	20.4E	4.6M	-	-	-	-
676.3P	22.9M	-	-	-	4536	22.9M	15876	22.9M	72.7E	4.6M	-	-	6.3E	4.6M	-	-	100E	4.6M	-	-	-	-	299.9E	4.6M	-	-	-	-	11.7E	4.6M	-	-	-	-	10.1E	4.6M	-	-	-	-	80.8E	4.6M	-	-	-	-	21.5E	4.6M	-	-	-	-
711.9P	22.9M	-	-	-	4542	22.9M	15897	22.9M	76.5E	4.6M	-	-	6.6E	4.6M	-	-	105.2E	4.6M	-	-	-	-	315.5E	4.6M	-	-	-	-	12.4E	4.6M	-	-	-	-	10.6E	4.6M	-	-	-	-	85E	4.6M	-	-	-	-	22.6E	4.6M	-	-	-	-
749.3P	22.9M	-	-	-	4548	22.9M	15918	22.9M	80.5E	4.6M	-	-	6.9E	4.6M	-	-	110.6E	4.6M	-	-	-	-	331.9E	4.6M	-	-	-	-	13E	4.6M	-	-	-	-	11.2E	4.6M	-	-	-	-	89.5E	4.6M	-	-	-	-	23.7E	4.6M	-	-	-	-
788.8P	23M	-	-	-	4554	23M	15939	23M	84.8E	4.6M	-	-	7.3E	4.6M	-	-	116.4E	4.6M	-	-	-	-	349.1E	4.6M	-	-	-	-	13.7E	4.6M	-	-	-	-	11.7E	4.6M	-	-	-	-	94.2E	4.6M	-	-	-	-	25E	4.6M	-	-	-	-
830.3P	23M	-	-	-	4560	23M	15960	23M	89.2E	4.6M	-	-	7.6E	4.6M	-	-	122.4E	4.6M	-	-	-	-	367.2E	4.6M	-	-	-	-	14.4E	4.6M	-	-	-	-	12.4E	4.6M	-	-	-	-	99.2E	4.6M	-	-	-	-	26.3E	4.6M	-	-	-	-
874P	23M	-	-	-	4566	23M	15981	23M	93.9E	4.6M	-	-	8E	4.6M	-	-	128.8E	4.6M	-	-	-	-	386.3E	4.6M	-	-	-	-	15.1E	4.6M	-	-	-	-	13E	4.6M	-	-	-	-	104.4E	4.6M	-	-	-	-	27.7E	4.6M	-	-	-	-
920P	23M	-	-	-	4572	23M	16002	23M	98.9E	4.6M	-	-	8.4E	4.6M	-	-	135.5E	4.6M	-	-	-	-	406.4E	4.6M	-	-	-	-	15.9E	4.6M	-	-	-	-	13.7E	4.6M	-	-	-	-	109.9E	4.6M	-	-	-	-	29.1E	4.6M	-	-	-	-
968.4P	23.1M	-	-	-	4578	23.1M	16023	23.1M	104.1E	4.6M	-	-	8.8E	4.6M	-	-	142.5E	4.6M	-	-	-	-	427.5E	4.6M	-	-	-	-	16.8E	4.6M	-	-	-	-	14.4E	4.6M	-	-	-	-	115.6E	4.6M	-	-	-	-	30.6E	4.6M	-	-	-	-
1E	23.1M	-	-	-	4584	23.1M	16044	23.1M	109.6E	4.6M	-	-	9.3E	4.6M	-	-	149.9E	4.6M	-	-	-	-	449.7E	4.6M	-	-	-	-	17.6E	4.6M	-	-	-	-	15.1E	4.6M	-	-	-	-	121.7E	4.6M	-	-	-	-	32.2E	4.6M	-	-	-	-
1.1E	23.1M	-	-	-	4590	23.1M	16065	23.1M	115.3E	4.6M	-	-	9.8E	4.6M	-	-	157.7E	4.6M	-	-	-	-	473.1E	4.6M	-	-	-	-	18.6E	4.6M	-	-	-	-	15.9E	4.6M	-	-	-	-	128.1E	4.6M	-	-	-	-	33.9E	4.6M	-	-	-	-
1.1E	23.2M	-	-	-	4596	23.2M	16086	23.2M	121.4E	4.6M	-	-	10.3E	4.6M	-	-	165.9E	4.6M	-	-	-	-	497.7E	4.6M	-	-	-	-	19.5E	4.6M	-	-	-	-	16.8E	4.6M	-	-	-	-	134.9E	4.6M	-	-	-	-	35.7E	4.6M	-	-	-	-
1.2E	23.2M	-	-	-	4602	23.2M	16107	23.2M	127.8E	4.6M	-	-	10.8E	4.6M	-	-	174.5E	4.6M	-	-	-	-	523.6E	4.6M	-	-	-	-	20.5E	4.6M	-	-	-	-	17.6E	4.6M	-	-	-	-	142E	4.6M	-	-	-	-	37.5E	4.6M	-	-	-	-
1.3E	23.2M	-	-	-	4608	23.2M	16128	23.2M	134.5E	4.6M	-	-	11.3E	4.6M	-	-	183.6E	4.6M	-	-	-	-	550.8E	4.6M	-	-	-	-	21.6E	4.6M	-	-	-	-	18.6E	4.6M	-	-	-	-	149.5E	4.6M	-	-	-	-	39.5E	4.6M	-	-	-	-
1.3E	23.3M	-	-	-	4614	23.3M	16149	23.3M	141.6E	4.7M	-	-	11.9E	4.7M	-	-	193.1E	4.7M	-	-	-	-	579.4E	4.7M	-	-	-	-	22.7E	4.7M	-	-	-	-	19.5E	4.7M	-	-	-	-	157.3E	4.7M	-	-	-	-	41.5E	4.7M	-	-	-	-
1.4E	23.3M	-	-	-	4620	23.3M	16170	23.3M	149E	4.7M	-	-	12.5E	4.7M	-	-	203.2E	4.7M	-	-	-	-	609.5E	4.7M	-	-	-	-	23.9E	4.7M	-	-	-	-	20.5E	4.7M	-	-	-	-	165.6E	4.7M	-	-	-	-	43.7E	4.7M	-	-	-	-
1.5E	23.3M	-	-	-	4626	23.3M	16191	23.3M	156.9E	4.7M	-	-	13.1E	4.7M	-	-	213.7E	4.7M	-	-	-	-	641.2E	4.7M	-	-	-	-	25.2E	4.7M	-	-	-	-	21.6E	4.7M	-	-	-	-	174.3E	4.7M	-	-	-	-	46E	4.7M	-	-	-	-
1.5E	23.3M	-	-	-	4632	23.3M	16212	23.3M	165.1E	4.7M	-	-	13.8E	4.7M	-	-	224.8E	4.7M	-	-	-	-	674.5E	4.7M	-	-	-	-	26.5E	4.7M	-	-	-	-	22.7E	4.7M	-	-	-	-	183.5E	4.7M	-	-	-	-	48.4E	4.7M	-	-	-	-
1.6E	23.4M	-	-	-	4638	23.4M	16233	23.4M	173.8E	4.7M	-	-	14.5E	4.7M	-	-	236.5E	4.7M	-	-	-	-	709.6E	4.7M	-	-	-	-	27.9E	4.7M	-	-	-	-	23.9E	4.7M	-	-	-	-	193.1E	4.7M	-	-	-	-	50.9E	4.7M	-	-	-	-
1.7E	23.4M	-	-	-	4644	23.4M	16254	23.4M	183E	4.7M	-	-	15.2E	4.7M	-	-	248.8E	4.7M	-	-	-	-	746.4E	4.7M	-	-	-	-	29.3E	4.7M	-	-	-	-	25.2E	4.7M	-	-	-	-	203.3E	4.7M	-	-	-	-	53.6E	4.7M	-	-	-	-
1.8E	23.4M	-	-	-	4650	23.4M	16275	23.4M	192.6E	4.7M	-	-	16E	4.7M	-	-	261.7E	4.7M	-	-	-	-	785.2E	4.7M	-	-	-	-	30.9E	4.7M	-	-	-	-	26.5E	4.7M	-	-	-	-	214E	4.7M	-	-	-	-	56.4E	4.7M	-	-	-	-
1.9E	23.5M	-	-	-	4656	23.5M	16296	23.5M	202.7E	4.7M	-	-	16.8E	4.7M	-	-	275.3E	4.7M	-	-	-	-	826E	4.7M	-	-	-	-	32.5E	4.7M	-	-	-	-	27.9E	4.7M	-	-	-	-	225.3E	4.7M	-	-	-	-	59.3E	4.7M	-	-	-	-
2E	23.5M	-	-	-	4662	23.5M	16317	23.5M	213.4E	4.7M	-	-	17.6E	4.7M	-	-	289.6E	4.7M	-	-	-	-	868.9E	4.7M	-	-	-	-	34.2E	4.7M	-	-	-	-	29.3E	4.7M	-	-	-	-	237.1E	4.7M	-	-	-	-	62.4E	4.7M	-	-	-	-
2.1E	23.5M	-	-	-	4668	23.5M	16338	23.5M	224.7E	4.7M	-	-	18.5E	4.7M	-	-	304.7E	4.7M	-	-	-	-	914.1E	4.7M	-	-	-	-	35.9E	4.7M	-	-	-	-	30.9E	4.7M	-	-	-	-	249.6E	4.7M	-	-	-	-	65.6E	4.7M	-	-	-	-
2.2E	23.6M	-	-	-	4674	23.6M	16359	23.6M	236.5E	4.7M	-	-	19.4E	4.7M	-	-	320.5E	4.7M	-	-	-	-	961.6E	4.7M	-	-	-	-	37.8E	4.7M	-	-	-	-	32.5E	4.7M	-	-	-	-	262.8E	4.7M	-	-	-	-	69.1E	4.7M	-	-	-	-
2.3E	23.6M	-	-	-	4680	23.6M	16380	23.6M	248.9E	4.7M	-	-	20.4E	4.7M	-	-	337.2E	4.7M	-	-	-	-	1Z	4.7M	-	-	-	-	39.8E	4.7M	-	-	-	-	34.2E	4.7M	-	-	-	-	276.6E	4.7M	-	-	-	-	72.7E	4.7M	-	-	-	-
2.4E	23.6M	-	-	-	4686	23.6M	16401	23.6M	262E	4.7M	-	-	21.4E	4.7M	-	-	354.7E	4.7M	-	-	-	-	1.1Z	4.7M	-	-	-	-	41.9E	4.7M	-	-	-	-	35.9E	4.7M	-	-	-	-	291.1E	4.7M	-	-	-	-	76.5E	4.7M	-	-	-	-
2.6E	23.6M	-	-	-	4692	23.6M	16422	23.6M	275.8E	4.7M	-	-	22.5E	4.7M	-	-	373.1E	4.7M	-	-	-	-	1.1Z	4.7M	-	-	-	-	44E	4.7M	-	-	-	-	37.8E	4.7M	-	-	-	-	306.5E	4.7M	-	-	-	-	80.4E	4.7M	-	-	-	-
2.7E	23.7M	-	-	-	4698	23.7M	16443	23.7M	290.3E	4.7M	-	-	23.7E	4.7M	-	-	392.5E	4.7M	-	-	-	-	1.2Z	4.7M	-	-	-	-	46.3E	4.7M	-	-	-	-	39.8E	4.7M	-	-	-	-	322.6E	4.7M	-	-	-	-	84.6E	4.7M	-	-	-	-
2.8E	23.7M	-	-	-	4704	23.7M	16464	23.7M	305.6E	4.7M	-	-	24.9E	4.7M	-	-	412.9E	4.7M	-	-	-	-	1.2Z	4.7M	-	-	-	-	48.8E	4.7M	-	-	-	-	41.9E	4.7M	-	-	-	-	339.6E	4.7M	-	-	-	-	89E	4.7M	-	-	-	-
3E	23.7M	-	-	-	4710	23.7M	16485	23.7M	321.7E	4.7M	-	-	26.1E	4.7M	-	-	434.4E	4.7M	-	-	-	-	1.3Z	4.7M	-	-	-	-	51.3E	4.7M	-	-	-	-	44E	4.7M	-	-	-	-	357.4E	4.7M	-	-	-	-	93.7E	4.7M	-	-	-	-
3.2E	23.8M	-	-	-	4716	23.8M	16506	23.8M	338.6E	4.8M	-	-	27.4E	4.8M	-	-	456.9E	4.8M	-	-	-	-	1.4Z	4.8M	-	-	-	-	54E	4.8M	-	-	-	-	46.3E	4.8M	-	-	-	-	376.3E	4.8M	-	-	-	-	98.6E	4.8M	-	-	-	-
3.3E	23.8M	-	-	-	4722	23.8M	16527	23.8M	356.4E	4.8M	-	-	28.8E	4.8M	-	-	480.7E	4.8M	-	-	-	-	1.4Z	4.8M	-	-	-	-	56.8E	4.8M	-	-	-	-	48.7E	4.8M	-	-	-	-	396.1E	4.8M	-	-	-	-	103.7E	4.8M	-	-	-	-
3.5E	23.8M	-	-	-	4728	23.8M	16548	23.8M	375.2E	4.8M	-	-	30.3E	4.8M	-	-	505.7E	4.8M	-	-	-	-	1.5Z	4.8M	-	-	-	-	59.7E	4.8M	-	-	-	-	51.3E	4.8M	-	-	-	-	416.9E	4.8M	-	-	-	-	109.1E	4.8M	-	-	-	-
3.7E	23.9M	-	-	-	4734	23.9M	16569	23.9M	395E	4.8M	-	-	31.8E	4.8M	-	-	531.9E	4.8M	-	-	-	-	1.6Z	4.8M	-	-	-	-	62.9E	4.8M	-	-	-	-	54E	4.8M	-	-	-	-	438.8E	4.8M	-	-	-	-	114.8E	4.8M	-	-	-	-
3.9E	23.9M	-	-	-	4740	23.9M	16590	23.9M	415.7E	4.8M	-	-	33.4E	4.8M	-	-	559.6E	4.8M	-	-	-	-	1.7Z	4.8M	-	-	-	-	66.1E	4.8M	-	-	-	-	56.8E	4.8M	-	-	-	-	461.9E	4.8M	-	-	-	-	120.8E	4.8M	-	-	-	-
4.1E	23.9M	-	-	-	4746	23.9M	16611	23.9M	437.6E	4.8M	-	-	35.1E	4.8M	-	-	588.6E	4.8M	-	-	-	-	1.8Z	4.8M	-	-	-	-	69.6E	4.8M	-	-	-	-	59.7E	4.8M	-	-	-	-	486.3E	4.8M	-	-	-	-	127.1E	4.8M	-	-	-	-
4.3E	24M	-	-	-	4752	24M	16632	24M	460.7E	4.8M	-	-	36.8E	4.8M	-	-	619.2E	4.8M	-	-	-	-	1.9Z	4.8M	-	-	-	-	73.2E	4.8M	-	-	-	-	62.9E	4.8M	-	-	-	-	511.8E	4.8M	-	-	-	-	133.7E	4.8M	-	-	-	-
4.5E	24M	-	-	-	4758	24M	16653	24M	484.9E	4.8M	-	-	38.7E	4.8M	-	-	651.4E	4.8M	-	-	-	-	2Z	4.8M	-	-	-	-	77E	4.8M	-	-	-	-	66.1E	4.8M	-	-	-	-	538.8E	4.8M	-	-	-	-	140.7E	4.8M	-	-	-	-
4.7E	24M	-	-	-	4764	24M	16674	24M	510.4E	4.8M	-	-	40.6E	4.8M	-	-	685.3E	4.8M	-	-	-	-	2.1Z	4.8M	-	-	-	-	81.1E	4.8M	-	-	-	-	69.6E	4.8M	-	-	-	-	567.1E	4.8M	-	-	-	-	148E	4.8M	-	-	-	-
5E	24M	-	-	-	4770	24M	16695	24M	537.3E	4.8M	-	-	42.7E	4.8M	-	-	720.9E	4.8M	-	-	-	-	2.2Z	4.8M	-	-	-	-	85.3E	4.8M	-	-	-	-	73.2E	4.8M	-	-	-	-	597E	4.8M	-	-	-	-	155.8E	4.8M	-	-	-	-
5.3E	24.1M	-	-	-	4776	24.1M	16716	24.1M	565.6E	4.8M	-	-	44.8E	4.8M	-	-	758.3E	4.8M	-	-	-	-	2.3Z	4.8M	-	-	-	-	89.7E	4.8M	-	-	-	-	77E	4.8M	-	-	-	-	628.4E	4.8M	-	-	-	-	163.9E	4.8M	-	-	-	-
5.5E	24.1M	-	-	-	4782	24.1M	16737	24.1M	595.3E	4.8M	-	-	47.1E	4.8M	-	-	797.7E	4.8M	-	-	-	-	2.4Z	4.8M	-	-	-	-	94.4E	4.8M	-	-	-	-	81E	4.8M	-	-	-	-	661.5E	4.8M	-	-	-	-	172.4E	4.8M	-	-	-	-
5.8E	24.1M	-	-	-	4788	24.1M	16758	24.1M	626.7E	4.8M	-	-	49.5E	4.8M	-	-	839.1E	4.8M	-	-	-	-	2.5Z	4.8M	-	-	-	-	99.3E	4.8M	-	-	-	-	85.3E	4.8M	-	-	-	-	696.3E	4.8M	-	-	-	-	181.4E	4.8M	-	-	-	-
6.1E	24.2M	-	-	-	4794	24.2M	16779	24.2M	659.7E	4.8M	-	-	51.9E	4.8M	-	-	882.7E	4.8M	-	-	-	-	2.6Z	4.8M	-	-	-	-	104.5E	4.8M	-	-	-	-	89.7E	4.8M	-	-	-	-	732.9E	4.8M	-	-	-	-	190.9E	4.8M	-	-	-	-
6.5E	24.2M	-	-	-	4800	24.2M	16800	24.2M	694.4E	4.8M	-	-	54.6E	4.8M	-	-	928.6E	4.8M	-	-	-	-	2.8Z	4.8M	-	-	-	-	110E	4.8M	-	-	-	-	94.4E	4.8M	-	-	-	-	771.5E	4.8M	-	-	-	-	200.8E	4.8M	-	-	-	-
6.8E	24.2M	-	-	-	4806	24.2M	16821	24.2M	730.9E	4.8M	-	-	57.3E	4.8M	-	-	976.9E	4.8M	-	-	-	-	2.9Z	4.8M	-	-	-	-	115.7E	4.8M	-	-	-	-	99.3E	4.8M	-	-	-	-	812.1E	4.8M	-	-	-	-	211.3E	4.8M	-	-	-	-
7.2E	24.3M	-	-	-	4812	24.3M	16842	24.3M	769.4E	4.9M	-	-	60.2E	4.9M	-	-	1Z	4.9M	-	-	-	-	3.1Z	4.9M	-	-	-	-	121.7E	4.9M	-	-	-	-	104.5E	4.9M	-	-	-	-	854.9E	4.9M	-	-	-	-	222.3E	4.9M	-	-	-	-
7.5E	24.3M	-	-	-	4818	24.3M	16863	24.3M	809.9E	4.9M	-	-	63.2E	4.9M	-	-	1.1Z	4.9M	-	-	-	-	3.2Z	4.9M	-	-	-	-	128.1E	4.9M	-	-	-	-	109.9E	4.9M	-	-	-	-	899.9E	4.9M	-	-	-	-	233.9E	4.9M	-	-	-	-
7.9E	24.3M	-	-	-	4824	24.3M	16884	24.3M	852.5E	4.9M	-	-	66.4E	4.9M	-	-	1.1Z	4.9M	-	-	-	-	3.4Z	4.9M	-	-	-	-	134.7E	4.9M	-	-	-	-	115.7E	4.9M	-	-	-	-	947.2E	4.9M	-	-	-	-	246.1E	4.9M	-	-	-	-
8.3E	24.3M	-	-	-	4830	24.3M	16905	24.3M	897.4E	4.9M	-	-	69.7E	4.9M	-	-	1.2Z	4.9M	-	-	-	-	3.6Z	4.9M	-	-	-	-	141.8E	4.9M	-	-	-	-	121.7E	4.9M	-	-	-	-	997.1E	4.9M	-	-	-	-	258.9E	4.9M	-	-	-	-
8.8E	24.4M	-	-	-	4836	24.4M	16926	24.4M	944.6E	4.9M	-	-	73.2E	4.9M	-	-	1.3Z	4.9M	-	-	-	-	3.8Z	4.9M	-	-	-	-	149.2E	4.9M	-	-	-	-	128E	4.9M	-	-	-	-	1Z	4.9M	-	-	-	-	272.4E	4.9M	-	-	-	-
9.3E	24.4M	-	-	-	4842	24.4M	16947	24.4M	994.3E	4.9M	-	-	76.9E	4.9M	-	-	1.3Z	4.9M	-	-	-	-	4Z	4.9M	-	-	-	-	156.9E	4.9M	-	-	-	-	134.7E	4.9M	-	-	-	-	1.1Z	4.9M	-	-	-	-	286.6E	4.9M	-	-	-	-
9.7E	24.4M	-	-	-	4848	24.4M	16968	24.4M	1Z	4.9M	-	-	80.8E	4.9M	-	-	1.4Z	4.9M	-	-	-	-	4.2Z	4.9M	-	-	-	-	165.1E	4.9M	-	-	-	-	141.7E	4.9M	-	-	-	-	1.2Z	4.9M	-	-	-	-	301.6E	4.9M	-	-	-	-
10.3E	24.5M	-	-	-	4854	24.5M	16989	24.5M	1.1Z	4.9M	-	-	84.9E	4.9M	-	-	1.5Z	4.9M	-	-	-	-	4.4Z	4.9M	-	-	-	-	173.7E	4.9M	-	-	-	-	149.1E	4.9M	-	-	-	-	1.2Z	4.9M	-	-	-	-	317.3E	4.9M	-	-	-	-
10.8E	24.5M	-	-	-	4860	24.5M	17010	24.5M	1.2Z	4.9M	-	-	89.1E	4.9M	-	-	1.5Z	4.9M	-	-	-	-	4.6Z	4.9M	-	-	-	-	182.8E	4.9M	-	-	-	-	156.9E	4.9M	-	-	-	-	1.3Z	4.9M	-	-	-	-	333.9E	4.9M	-	-	-	-
11.4E	24.5M	-	-	-	4866	24.5M	17031	24.5M	1.2Z	4.9M	-	-	93.6E	4.9M	-	-	1.6Z	4.9M	-	-	-	-	4.9Z	4.9M	-	-	-	-	192.3E	4.9M	-	-	-	-	165.1E	4.9M	-	-	-	-	1.4Z	4.9M	-	-	-	-	351.3E	4.9M	-	-	-	-
12E	24.6M	-	-	-	4872	24.6M	17052	24.6M	1.3Z	4.9M	-	-	98.3E	4.9M	-	-	1.7Z	4.9M	-	-	-	-	5.1Z	4.9M	-	-	-	-	202.3E	4.9M	-	-	-	-	173.7E	4.9M	-	-	-	-	1.4Z	4.9M	-	-	-	-	369.6E	4.9M	-	-	-	-
12.6E	24.6M	-	-	-	4878	24.6M	17073	24.6M	1.4Z	4.9M	-	-	103.3E	4.9M	-	-	1.8Z	4.9M	-	-	-	-	5.4Z	4.9M	-	-	-	-	212.9E	4.9M	-	-	-	-	182.8E	4.9M	-	-	-	-	1.5Z	4.9M	-	-	-	-	388.9E	4.9M	-	-	-	-
13.2E	24.6M	-	-	-	4884	24.6M	17094	24.6M	1.4Z	4.9M	-	-	108.4E	4.9M	-	-	1.9Z	4.9M	-	-	-	-	5.7Z	4.9M	-	-	-	-	224E	4.9M	-	-	-	-	192.3E	4.9M	-	-	-	-	1.6Z	4.9M	-	-	-	-	409.1E	4.9M	-	-	-	-
13.9E	24.6M	-	-	-	4890	24.6M	17115	24.6M	1.5Z	4.9M	-	-	113.9E	4.9M	-	-	2Z	4.9M	-	-	-	-	6Z	4.9M	-	-	-	-	235.7E	4.9M	-	-	-	-	202.3E	4.9M	-	-	-	-	1.7Z	4.9M	-	-	-	-	430.5E	4.9M	-	-	-	-
14.7E	24.7M	-	-	-	4896	24.7M	17136	24.7M	1.6Z	4.9M	-	-	119.6E	4.9M	-	-	2.1Z	4.9M	-	-	-	-	6.3Z	4.9M	-	-	-	-	248E	4.9M	-	-	-	-	212.9E	4.9M	-	-	-	-	1.8Z	4.9M	-	-	-	-	452.9E	4.9M	-	-	-	-
15.5E	24.7M	-	-	-	4902	24.7M	17157	24.7M	1.7Z	4.9M	-	-	125.6E	4.9M	-	-	2.2Z	4.9M	-	-	-	-	6.6Z	4.9M	-	-	-	-	260.9E	4.9M	-	-	-	-	224E	4.9M	-	-	-	-	1.8Z	4.9M	-	-	-	-	476.5E	4.9M	-	-	-	-
16.3E	24.7M	-	-	-	4908	24.7M	17178	24.7M	1.7Z	4.9M	-	-	131.9E	4.9M	-	-	2.3Z	4.9M	-	-	-	-	6.9Z	4.9M	-	-	-	-	274.5E	4.9M	-	-	-	-	235.6E	4.9M	-	-	-	-	1.9Z	4.9M	-	-	-	-	501.4E	4.9M	-	-	-	-
17.1E	24.8M	-	-	-	4914	24.8M	17199	24.8M	1.8Z	5M	-	-	138.6E	5M	-	-	2.4Z	5M	-	-	-	-	7.3Z	5M	-	-	-	-	288.8E	5M	-	-	-	-	247.9E	5M	-	-	-	-	2Z	5M	-	-	-	-	527.5E	5M	-	-	-	-
18E	24.8M	-	-	-	4920	24.8M	17220	24.8M	1.9Z	5M	-	-	145.5E	5M	-	-	2.6Z	5M	-	-	-	-	7.7Z	5M	-	-	-	-	303.9E	5M	-	-	-	-	260.9E	5M	-	-	-	-	2.2Z	5M	-	-	-	-	555E	5M	-	-	-	-
19E	24.8M	-	-	-	4926	24.8M	17241	24.8M	2Z	5M	-	-	152.8E	5M	-	-	2.7Z	5M	-	-	-	-	8.1Z	5M	-	-	-	-	319.7E	5M	-	-	-	-	274.5E	5M	-	-	-	-	2.3Z	5M	-	-	-	-	583.9E	5M	-	-	-	-
20E	24.9M	-	-	-	4932	24.9M	17262	24.9M	2.1Z	5M	-	-	160.5E	5M	-	-	2.8Z	5M	-	-	-	-	8.5Z	5M	-	-	-	-	336.4E	5M	-	-	-	-	288.8E	5M	-	-	-	-	2.4Z	5M	-	-	-	-	614.4E	5M	-	-	-	-
21E	24.9M	-	-	-	4938	24.9M	17283	24.9M	2.3Z	5M	-	-	168.6E	5M	-	-	3Z	5M	-	-	-	-	8.9Z	5M	-	-	-	-	353.9E	5M	-	-	-	-	303.8E	5M	-	-	-	-	2.5Z	5M	-	-	-	-	646.4E	5M	-	-	-	-
22.1E	24.9M	-	-	-	4944	24.9M	17304	24.9M	2.4Z	5M	-	-	177E	5M	-	-	3.1Z	5M	-	-	-	-	9.4Z	5M	-	-	-	-	372.4E	5M	-	-	-	-	319.7E	5M	-	-	-	-	2.6Z	5M	-	-	-	-	680.1E	5M	-	-	-	-
23.3E	24.9M	-	-	-	4950	24.9M	17325	24.9M	2.5Z	5M	-	-	185.9E	5M	-	-	3.3Z	5M	-	-	-	-	9.9Z	5M	-	-	-	-	391.8E	5M	-	-	-	-	336.3E	5M	-	-	-	-	2.8Z	5M	-	-	-	-	715.6E	5M	-	-	-	-
24.5E	25M	-	-	-	4956	25M	17346	25M	2.6Z	5M	-	-	195.2E	5M	-	-	3.5Z	5M	-	-	-	-	10.4Z	5M	-	-	-	-	412.2E	5M	-	-	-	-	353.9E	5M	-	-	-	-	2.9Z	5M	-	-	-	-	752.9E	5M	-	-	-	-
25.8E	25M	-	-	-	4962	25M	17367	25M	2.8Z	5M	-	-	205E	5M	-	-	3.6Z	5M	-	-	-	-	10.9Z	5M	-	-	-	-	433.7E	5M	-	-	-	-	372.3E	5M	-	-	-	-	3.1Z	5M	-	-	-	-	792.2E	5M	-	-	-	-
27.2E	25M	-	-	-	4968	25M	17388	25M	2.9Z	5M	-	-	215.3E	5M	-	-	3.8Z	5M	-	-	-	-	11.5Z	5M	-	-	-	-	456.3E	5M	-	-	-	-	391.7E	5M	-	-	-	-	3.2Z	5M	-	-	-	-	833.5E	5M	-	-	-	-
28.6E	25.1M	-	-	-	4974	25.1M	17409	25.1M	3.1Z	5M	-	-	226.1E	5M	-	-	4Z	5M	-	-	-	-	12.1Z	5M	-	-	-	-	480.1E	5M	-	-	-	-	412.1E	5M	-	-	-	-	3.4Z	5M	-	-	-	-	876.9E	5M	-	-	-	-
30.1E	25.1M	-	-	-	4980	25.1M	17430	25.1M	3.2Z	5M	-	-	237.5E	5M	-	-	4.2Z	5M	-	-	-	-	12.7Z	5M	-	-	-	-	505.1E	5M	-	-	-	-	433.6E	5M	-	-	-	-	3.6Z	5M	-	-	-	-	922.6E	5M	-	-	-	-
31.7E	25.1M	-	-	-	4986	25.1M	17451	25.1M	3.4Z	5M	-	-	249.4E	5M	-	-	4.5Z	5M	-	-	-	-	13.4Z	5M	-	-	-	-	531.5E	5M	-	-	-	-	456.2E	5M	-	-	-	-	3.8Z	5M	-	-	-	-	970.7E	5M	-	-	-	-
